iter	Passed	Remaining
4381	170213	995101
4382	170243	995009
4383	170276	994934
4384	170304	994833
4385	170334	994741
4386	170363	994645
4387	170392	994550
4388	170420	994449
4389	170452	994368
4390	170483	994288
4391	170512	994189
4392	170541	994092
4393	170570	993995
4394	170600	993908
4395	170629	993812
4396	170664	993752
4397	170695	993664
4398	170727	993588
4399	170759	993507
4400	170785	993398
4401	170815	993306
4402	170843	993202
4403	170873	993113
4404	170904	993031
4405	170930	992920
4406	170960	992828
4407	170990	992738
4408	171023	992666
4409	171057	992596
4410	171088	992517
4411	171120	992437
4412	171152	992358
4413	171181	992260
4414	171213	992182
4415	171240	992077
4416	171270	991990
4417	171303	991917
4418	171334	991833
4419	171340	991605
4420	171366	991491
4421	171397	991405
4422	171428	991322
4423	171458	991236
4424	171487	991139
4425	171515	991039
4426	171543	990936
4427	171574	990853
4428	171603	990760
4429	171633	990672
4430	171661	990567
4431	171691	990482
4432	171722	990394
4433	171749	990292
4434	171779	990202
4435	171809	990114
4436	171840	990028
4437	171869	989935
4438	171897	989832
4439	171927	989746
4440	171959	989668
4441	171989	989579
4442	172064	989748
4443	172110	989753
4444	172145	989689
4445	172174	989595
4446	172203	989504
4447	172232	989408
4448	172262	989320
4449	172291	989225
4450	172328	989177
4451	172364	989123
4452	172397	989048
4453	172426	988954
4454	172461	988894
4455	172520	988974
4456	172598	989158
4457	172669	989305
4458	172743	989468
4459	172810	989593
4460	172884	989755
4461	172950	989875
4462	173019	990007
4463	173079	990086
4464	173145	990203
4465	173204	990282
4466	173262	990353
4467	173331	990487
4468	173395	990594
4469	173463	990719
4470	173527	990825
4471	173588	990912
4472	173638	990936
4473	173693	990990
4474	173750	991059
4475	173800	991083
4476	173860	991163
4477	173912	991198
4478	173964	991236
4479	174023	991312
4480	174074	991344
4481	174088	991165
4482	174153	991274
4483	174220	991395
4484	174290	991529
4485	174363	991685
4486	174396	991617
4487	174465	991745
4488	174519	991797
4489	174571	991832
4490	174639	991957
4491	174703	992059
4492	174767	992163
4493	174837	992300
4494	174896	992378
4495	174952	992437
4496	175002	992460
4497	175062	992539
4498	175121	992613
4499	175185	992717
4500	175243	992789
4501	175310	992906
4502	175374	993012
4503	175435	993093
4504	175501	993208
4505	175562	993298
4506	175613	993323
4507	175661	993334
4508	175714	993376
4509	175794	993568
4510	175839	993565
4511	175897	993633
4512	175950	993674
4513	176009	993746
4514	176062	993785
4515	176111	993805
4516	176186	993967
4517	176253	994089
4518	176320	994205
4519	176385	994315
4520	176456	994458
4521	176509	994495
4522	176578	994624
4523	176643	994733
4524	176699	994790
4525	176748	994804
4526	176765	994641
4527	176830	994752
4528	176892	994841
4529	176947	994890
4530	176993	994888
4531	177036	994872
4532	177088	994908
4533	177145	994968
4534	177204	995041
4535	177264	995120
4536	177331	995239
4537	177392	995323
4538	177455	995414
4539	177517	995507
4540	177569	995539
4541	177631	995628
4542	177661	995537
4543	177690	995439
4544	177744	995486
4545	177803	995557
4546	177866	995653
4547	177925	995726
4548	177982	995786
4549	178047	995893
4550	178114	996006
4551	178198	996218
4552	178272	996375
4553	178363	996625
4554	178433	996758
4555	178491	996823
4556	178561	996956
4557	178618	997020
4558	178678	997094
4559	178740	997182
4560	178809	997310
4561	178866	997368
4562	178928	997460
4563	178994	997570
4564	179059	997672
4565	179122	997765
4566	179186	997866
4567	179248	997951
4568	179316	998074
4569	179372	998128
4570	179437	998233
4571	179496	998299
4572	179552	998355
4573	179613	998439
4574	179670	998495
4575	179727	998556
4576	179782	998606
4577	179847	998709
4578	179907	998784
4579	179973	998890
4580	180034	998971
4581	180106	999115
4582	180183	999286
4583	180252	999411
4584	180310	999474
4585	180370	999548
4586	180435	999650
4587	180506	999786
4588	180577	999924
4589	180639	1000012
4590	180690	1000038
4591	180739	1000048
4592	180783	1000036
4593	180831	1000045
4594	180888	1000102
4595	180941	1000137
4596	180988	1000139
4597	181043	1000190
4598	181113	1000318
4599	181181	1000434
4600	181237	1000490
4601	181288	1000516
4602	181349	1000591
4603	181406	1000649
4604	181470	1000746
4605	181531	1000826
4606	181589	1000890
4607	181638	1000904
4608	181698	1000976
4609	181781	1001180
4610	181841	1001253
4611	181888	1001253
4612	181943	1001302
4613	182003	1001375
4614	182055	1001404
4615	182097	1001380
4616	182148	1001402
4617	182212	1001498
4618	182277	1001600
4619	182326	1001613
4620	182376	1001630
4621	182439	1001720
4622	182509	1001848
4623	182573	1001945
4624	182630	1002001
4625	182694	1002093
4626	182758	1002187
4627	182834	1002348
4628	182894	1002423
4629	182955	1002501
4630	183013	1002564
4631	183078	1002660
4632	183142	1002758
4633	183208	1002860
4634	183268	1002935
4635	183332	1003027
4636	183401	1003152
4637	183462	1003228
4638	183520	1003288
4639	183587	1003398
4640	183651	1003492
4641	183714	1003585
4642	183770	1003634
4643	183832	1003717
4644	183894	1003796
4645	183954	1003869
4646	184007	1003901
4647	184076	1004024
4648	184140	1004118
4649	184205	1004218
4650	184272	1004324
4651	184340	1004442
4652	184404	1004534
4653	184458	1004572
4654	184515	1004625
4655	184579	1004719
4656	184644	1004822
4657	184709	1004917
4658	184771	1004999
4659	184832	1005075
4660	184885	1005111
4661	184946	1005184
4662	185009	1005270
4663	185074	1005371
4664	185133	1005437
4665	185199	1005541
4666	185248	1005548
4667	185291	1005528
4668	185328	1005471
4669	185373	1005462
4670	185415	1005437
4671	185459	1005416
4672	185505	1005411
4673	185546	1005383
4674	185580	1005312
4675	185621	1005279
4676	185666	1005269
4677	185709	1005246
4678	185754	1005234
4679	185795	1005200
4680	185834	1005157
4681	185874	1005121
4682	185906	1005037
4683	185934	1004935
4684	185969	1004871
4685	186002	1004792
4686	186035	1004717
4687	186069	1004649
4688	186098	1004550
4689	186130	1004471
4690	186162	1004388
4691	186193	1004303
4692	186225	1004218
4693	186259	1004150
4694	186289	1004061
4695	186321	1003975
4696	186353	1003897
4697	186386	1003820
4698	186414	1003720
4699	186445	1003630
4700	186474	1003537
4701	186504	1003444
4702	186536	1003363
4703	186568	1003284
4704	186598	1003191
4705	186632	1003119
4706	186665	1003043
4707	186697	1002961
4708	186726	1002866
4709	186757	1002778
4710	186788	1002696
4711	186821	1002620
4712	186853	1002539
4713	186886	1002462
4714	186918	1002385
4715	186952	1002313
4716	186984	1002231
4717	187018	1002164
4718	187054	1002100
4719	187086	1002020
4720	187116	1001932
4721	187146	1001842
4722	187176	1001749
4723	187206	1001657
4724	187234	1001556
4725	187262	1001452
4726	187294	1001373
4727	187326	1001292
4728	187354	1001190
4729	187386	1001110
4730	187416	1001019
4731	187444	1000918
4732	187474	1000829
4733	187505	1000740
4734	187537	1000663
4735	187562	1000546
4736	187589	1000439
4737	187620	1000352
4738	187649	1000255
4739	187682	1000181
4740	187716	1000110
4741	187746	1000020
4742	187778	999941
4743	187810	999859
4744	187839	999766
4745	187871	999686
4746	187904	999612
4747	187920	999445
4748	187948	999344
4749	187978	999254
4750	188012	999182
4751	188044	999104
4752	188069	998987
4753	188105	998929
4754	188136	998842
4755	188170	998777
4756	188200	998684
4757	188228	998586
4758	188261	998512
4759	188293	998428
4760	188321	998326
4761	188347	998219
4762	188378	998134
4763	188410	998051
4764	188440	997962
4765	188471	997879
4766	188501	997787
4767	188529	997685
4768	188557	997586
4769	188584	997483
4770	188617	997409
4771	188647	997319
4772	188679	997237
4773	188710	997155
4774	188742	997071
4775	188773	996988
4776	188801	996889
4777	188833	996811
4778	188865	996731
4779	188896	996645
4780	188904	996439
4781	188933	996345
4782	188965	996267
4783	188996	996183
4784	189025	996086
4785	189050	995969
4786	189079	995877
4787	189110	995793
4788	189140	995704
4789	189148	995497
4790	189179	995415
4791	189215	995356
4792	189248	995279
4793	189280	995203
4794	189312	995123
4795	189345	995050
4796	189375	994961
4797	189408	994889
4798	189442	994818
4799	189474	994739
4800	189505	994659
4801	189538	994581
4802	189564	994473
4803	189595	994387
4804	189624	994296
4805	189656	994214
4806	189687	994131
4807	189719	994056
4808	189751	993974
4809	189782	993891
4810	189812	993804
4811	189843	993717
4812	189874	993635
4813	189903	993541
4814	189934	993456
4815	189965	993376
4816	190000	993312
4817	190037	993258
4818	190068	993173
4819	190101	993102
4820	190133	993022
4821	190162	992930
4822	190192	992841
4823	190222	992754
4824	190252	992666
4825	190282	992577
4826	190310	992479
4827	190339	992382
4828	190368	992291
4829	190398	992201
4830	190429	992117
4831	190461	992038
4832	190491	991952
4833	190522	991866
4834	190551	991772
4835	190581	991683
4836	190605	991567
4837	190636	991485
4838	190668	991405
4839	190699	991323
4840	190729	991234
4841	190760	991150
4842	190786	991040
4843	190815	990947
4844	190847	990868
4845	190873	990759
4846	190902	990669
4847	190931	990576
4848	190963	990495
4849	190995	990419
4850	191027	990343
4851	191059	990262
4852	191087	990165
4853	191115	990070
4854	191143	989971
4855	191174	989887
4856	191200	989779
4857	191230	989691
4858	191262	989612
4859	191293	989529
4860	191323	989445
4861	191353	989353
4862	191383	989268
4863	191413	989178
4864	191440	989075
4865	191466	988969
4866	191493	988864
4867	191525	988785
4868	191553	988687
4869	191582	988596
4870	191612	988510
4871	191643	988429
4872	191673	988339
4873	191705	988263
4874	191727	988132
4875	191758	988051
4876	191787	987957
4877	191817	987872
4878	191847	987785
4879	191878	987702
4880	191910	987628
4881	191939	987534
4882	191970	987450
4883	192001	987368
4884	192033	987290
4885	192060	987189
4886	192086	987082
4887	192116	986994
4888	192146	986907
4889	192179	986835
4890	192210	986753
4891	192240	986668
4892	192270	986578
4893	192300	986490
4894	192325	986378
4895	192356	986297
4896	192386	986213
4897	192415	986121
4898	192444	986030
4899	192476	985949
4900	192506	985864
4901	192535	985774
4902	192567	985696
4903	192597	985610
4904	192629	985532
4905	192661	985453
4906	192693	985380
4907	192722	985289
4908	192752	985201
4909	192761	985008
4910	192792	984925
4911	192824	984847
4912	192851	984745
4913	192881	984662
4914	192889	984464
4915	192916	984362
4916	192947	984277
4917	192976	984186
4918	193008	984110
4919	193039	984032
4920	193070	983948
4921	193100	983862
4922	193132	983785
4923	193162	983702
4924	193188	983595
4925	193216	983499
4926	193246	983412
4927	193273	983310
4928	193282	983116
4929	193311	983023
4930	193336	982913
4931	193370	982849
4932	193403	982778
4933	193440	982728
4934	193470	982641
4935	193503	982570
4936	193536	982501
4937	193568	982426
4938	193599	982341
4939	193628	982252
4940	193655	982152
4941	193685	982065
4942	193716	981985
4943	193748	981911
4944	193821	982041
4945	193852	981960
4946	193884	981886
4947	193916	981810
4948	193924	981613
4949	193954	981529
4950	193986	981449
4951	194018	981378
4952	194055	981324
4953	194082	981227
4954	194115	981153
4955	194148	981086
4956	194177	980996
4957	194206	980903
4958	194236	980815
4959	194263	980719
4960	194293	980633
4961	194325	980557
4962	194357	980478
4963	194386	980393
4964	194419	980318
4965	194447	980225
4966	194479	980149
4967	194509	980067
4968	194539	979981
4969	194571	979902
4970	194603	979829
4971	194635	979751
4972	194667	979678
4973	194698	979597
4974	194729	979516
4975	194759	979434
4976	194789	979349
4977	194821	979274
4978	194852	979191
4979	194885	979121
4980	194915	979036
4981	194945	978954
4982	194977	978879
4983	195008	978800
4984	195039	978719
4985	195071	978643
4986	195104	978571
4987	195116	978397
4988	195145	978307
4989	195176	978228
4990	195208	978155
4991	195239	978073
4992	195267	977980
4993	195298	977900
4994	195330	977827
4995	195362	977752
4996	195432	977865
4997	195494	977940
4998	195557	978023
4999	195621	978107
5000	195682	978179
5001	195740	978233
5002	195807	978331
5003	195855	978337
5004	195925	978451
5005	195979	978487
5006	196030	978507
5007	196078	978513
5008	196131	978545
5009	196214	978723
5010	196269	978762
5011	196323	978799
5012	196379	978842
5013	196434	978883
5014	196497	978961
5015	196553	979006
5016	196614	979074
5017	196673	979136
5018	196733	979200
5019	196799	979292
5020	196859	979358
5021	196941	979531
5022	197010	979640
5023	197070	979702
5024	197139	979814
5025	197213	979948
5026	197290	980094
5027	197348	980146
5028	197411	980228
5029	197477	980322
5030	197535	980374
5031	197598	980450
5032	197660	980524
5033	197724	980611
5034	197789	980698
5035	197847	980750
5036	197908	980817
5037	197966	980872
5038	198029	980949
5039	198086	981001
5040	198142	981042
5041	198203	981110
5042	198268	981198
5043	198326	981251
5044	198381	981290
5045	198445	981374
5046	198504	981432
5047	198558	981466
5048	198618	981528
5049	198676	981579
5050	198733	981625
5051	198791	981678
5052	198840	981687
5053	198889	981697
5054	198944	981733
5055	199009	981821
5056	199069	981883
5057	199133	981965
5058	199199	982057
5059	199251	982082
5060	199312	982148
5061	199388	982288
5062	199454	982379
5063	199526	982502
5064	199583	982548
5065	199638	982588
5066	199701	982662
5067	199767	982756
5068	199833	982845
5069	199857	982729
5070	199913	982773
5071	199979	982866
5072	200050	982979
5073	200107	983027
5074	200166	983085
5075	200223	983130
5076	200275	983153
5077	200332	983198
5078	200391	983253
5079	200443	983279
5080	200502	983332
5081	200564	983405
5082	200618	983439
5083	200681	983512
5084	200748	983607
5085	200817	983711
5086	200886	983818
5087	200945	983873
5088	200995	983886
5089	201043	983890
5090	201104	983952
5091	201169	984038
5092	201230	984103
5093	201289	984161
5094	201357	984258
5095	201427	984369
5096	201488	984433
5097	201549	984501
5098	201613	984580
5099	201675	984651
5100	201738	984726
5101	201797	984780
5102	201845	984784
5103	201894	984789
5104	201966	984906
5105	202034	985008
5106	202098	985089
5107	202155	985131
5108	202217	985201
5109	202295	985348
5110	202346	985365
5111	202409	985440
5112	202471	985509
5113	202533	985577
5114	202591	985630
5115	202657	985719
5116	202718	985780
5117	202780	985852
5118	202853	985972
5119	202918	986057
5120	202989	986170
5121	203062	986290
5122	203120	986341
5123	203188	986438
5124	203255	986532
5125	203322	986627
